"","sample.size","estimate","estimator","subset","nuisance","term.A","term.B","term.C","term.D","term.E","term.F"
"64",100,0.751368501623705,"aipw","minimal","forest",-0.199763708299393,0.00706593080241839,-0.00228304247522183,-0.0110742703636026,0.00533555593661334,0.0470095306263597
"65",100,0.813967168119452,"t-learner","minimal","forest",NA,NA,NA,NA,NA,NA
"66",100,0.410560052976764,"ipw.cross.fit","minimal","forest",NA,NA,NA,NA,NA,NA
"67",100,0.495804034809572,"semi.oracle.aipw","minimal","forest",NA,NA,NA,NA,NA,NA
"68",100,0.743629162634883,"aipw.w","minimal","forest",-0.199114581126338,0.00717716845402885,-0.00312686337692104,-0.0111483621066989,0.0034631007137313,0.0424502655404665
"69",100,0.598036449577016,"ipw","extended","forest",NA,NA,NA,NA,NA,NA
"70",100,0.706539512820916,"aipw","extended","forest",-0.0717026997274366,-0.00176024671142892,0.0452348269669435,-0.0535601272394547,0.00692008351730872,0.0310150935728574
"71",100,0.73413056854075,"t-learner","extended","forest",NA,NA,NA,NA,NA,NA
"72",100,0.590764080024965,"ipw.cross.fit","extended","forest",NA,NA,NA,NA,NA,NA
"73",100,0.505026765314224,"semi.oracle.aipw","extended","forest",NA,NA,NA,NA,NA,NA
"74",100,0.7096709150026,"aipw.w","extended","forest",-0.0736946998805603,-0.00169543220309659,0.0431358627146281,-0.0575840910462428,0.00724757133238169,0.0298371937235395
"75",100,0.683405758016741,"aipw","smart","forest",-0.0737895522596528,-0.00339602489636174,0.0327904209484392,-0.0553755524491683,0.010584165777608,0.0143951629698905
"76",100,0.734822336156943,"t-learner","smart","forest",NA,NA,NA,NA,NA,NA
"77",100,0.507869528548555,"ipw.cross.fit","smart","forest",NA,NA,NA,NA,NA,NA
"78",100,0.507055069389591,"semi.oracle.aipw","smart","forest",NA,NA,NA,NA,NA,NA
"79",100,0.689083636035489,"aipw.w","smart","forest",-0.0743650619092767,-0.00247130855784583,0.0336085890149898,-0.0570011822106406,0.00959855633423768,0.0171146266158455
"80",100,0.525841734401645,"ipw","minimal","forest",NA,NA,NA,NA,NA,NA
"81",100,0.675227969006928,"aipw","minimal","forest",-0.0517326918149676,-0.00354897156640361,0.0178602001122145,-0.089887130056113,0.00895353784631229,0.0104764522353804
"82",100,0.700319717454006,"t-learner","minimal","forest",NA,NA,NA,NA,NA,NA
"83",100,0.539913208498861,"ipw.cross.fit","minimal","forest",NA,NA,NA,NA,NA,NA
"84",100,0.505271494788253,"semi.oracle.aipw","minimal","forest",NA,NA,NA,NA,NA,NA
"85",100,0.675795405426811,"aipw.w","minimal","forest",-0.0515003183932246,-0.00284421665412215,0.0175967359659536,-0.0907954977709452,0.0102626997195868,0.00861744172287903
"86",100,0.638337576217486,"ipw","extended","forest",NA,NA,NA,NA,NA,NA
"87",100,0.770014483985027,"aipw","extended","forest",-0.0839300416496017,-0.00327709838952031,0.0944131861918756,0.0739588603192327,-0.00701600033735413,0.182539595830664
"88",100,0.819638724509176,"t-learner","extended","forest",NA,NA,NA,NA,NA,NA
"89",100,0.690748475042002,"ipw.cross.fit","extended","forest",NA,NA,NA,NA,NA,NA
"90",100,0.483090520632118,"semi.oracle.aipw","extended","forest",NA,NA,NA,NA,NA,NA
"91",100,0.768311529308332,"aipw.w","extended","forest",-0.0817533686736387,-0.003311948286466,0.095321169325498,0.0785174764415068,-0.00725018515294375,0.186932981831119
"92",100,0.701581781913,"aipw","smart","forest",-0.0875442269511964,0.0014715113040998,0.0430650448496195,0.0780868962546295,-0.00508278750957537,0.159287063213297
"93",100,0.813935938857218,"t-learner","smart","forest",NA,NA,NA,NA,NA,NA
"94",100,0.61952878469971,"ipw.cross.fit","smart","forest",NA,NA,NA,NA,NA,NA
"95",100,0.489772343153517,"semi.oracle.aipw","smart","forest",NA,NA,NA,NA,NA,NA
"96",100,0.695428046791909,"aipw.w","smart","forest",-0.0816022688233794,0.00134956140023248,0.0427318697706557,0.0772209287938741,-0.00477851436718301,0.158360170599706
"97",100,0.7144092879443,"ipw","minimal","forest",NA,NA,NA,NA,NA,NA
"98",100,0.664327480977581,"aipw","minimal","forest",-0.0812491965312546,0.00232226841227454,0.0248406913280836,0.0968034533142414,-0.00461642131406857,0.163951579975286
"99",100,0.738589429476505,"t-learner","minimal","forest",NA,NA,NA,NA,NA,NA
"100",100,0.648319710410842,"ipw.cross.fit","minimal","forest",NA,NA,NA,NA,NA,NA
"101",100,0.491089466457198,"semi.oracle.aipw","minimal","forest",NA,NA,NA,NA,NA,NA
"102",100,0.663139522271013,"aipw.w","minimal","forest",-0.0812506441054657,0.00131832618112069,0.0281417034262434,0.0953540938419156,-0.00559205482526191,0.159991377866368
"103",100,0.770690269523415,"ipw","extended","forest",NA,NA,NA,NA,NA,NA
"104",100,0.776035961191006,"aipw","extended","forest",0.0686914500762906,0.0178906879127222,0.206654661410899,-0.038805997780931,0.00245876433566986,0.0629375061103846
"105",100,0.880127018864337,"t-learner","extended","forest",NA,NA,NA,NA,NA,NA
"106",100,0.527515818537193,"ipw.cross.fit","extended","forest",NA,NA,NA,NA,NA,NA
"107",100,0.536329245965082,"semi.oracle.aipw","extended","forest",NA,NA,NA,NA,NA,NA
"108",100,0.787511983762276,"aipw.w","extended","forest",0.0657784052877442,0.0186120041625219,0.206012514625893,-0.0472184663881483,0.00155100887222778,0.0639166012845401
"109",100,0.686515761467933,"aipw","smart","forest",0.0716600656538678,0.0149570970591096,0.182888337167623,-0.0434105015260411,4.68688528609464e-05,0.000893228799476348
"110",100,0.879700197148714,"t-learner","smart","forest",NA,NA,NA,NA,NA,NA
"111",100,0.230704239635616,"ipw.cross.fit","smart","forest",NA,NA,NA,NA,NA,NA
"112",100,0.53098375962866,"semi.oracle.aipw","smart","forest",NA,NA,NA,NA,NA,NA
"113",100,0.665471624469202,"aipw.w","smart","forest",0.0643072133556709,0.0149411809248883,0.17179333809151,-0.0406984008674922,-0.00140171959717294,-0.0122321561785342
"114",100,0.083702704376679,"ipw","minimal","forest",NA,NA,NA,NA,NA,NA
"115",100,0.631761941926144,"aipw","minimal","forest",0.0184954611070704,0.0152345556038289,0.110749526497222,-0.0356868074451639,-0.000112978451526187,-0.0272803017781639
"116",100,0.810267991564301,"t-learner","minimal","forest",NA,NA,NA,NA,NA,NA
"117",100,0.141188515419849,"ipw.cross.fit","minimal","forest",NA,NA,NA,NA,NA,NA
"118",100,0.531101370868992,"semi.oracle.aipw","minimal","forest",NA,NA,NA,NA,NA,NA
"119",100,0.64583104050878,"aipw.w","minimal","forest",0.0248619030498323,0.0149466173804901,0.113622255501291,-0.0348636154375245,0.00116009627731962,-0.00987943475470245
"120",100,0.627885260967656,"ipw","extended","forest",NA,NA,NA,NA,NA,NA
"121",100,0.757545050375384,"aipw","extended","forest",-0.0406540839887027,0.0357664827653737,0.118180045511557,0.0189707592322189,-0.0212890399076066,0.118634308386676
"122",100,0.803054987459992,"t-learner","extended","forest",NA,NA,NA,NA,NA,NA
"123",100,0.749893397590614,"ipw.cross.fit","extended","forest",NA,NA,NA,NA,NA,NA
"124",100,0.499047371720667,"semi.oracle.aipw","extended","forest",NA,NA,NA,NA,NA,NA
"125",100,0.754448658832338,"aipw.w","extended","forest",-0.0368061047267684,0.035749375320901,0.117940334958237,0.0189419415607938,-0.0216169825958923,0.119941839120218
"126",100,0.704753763034294,"aipw","smart","forest",-0.0406501782826535,0.0287054371495056,0.0838985693965215,0.0195406647384194,-0.0150096858625524,0.101479999943685
"127",100,0.801873600389305,"t-learner","smart","forest",NA,NA,NA,NA,NA,NA
"128",100,0.595025034793422,"ipw.cross.fit","smart","forest",NA,NA,NA,NA,NA,NA
"129",100,0.498265680149853,"semi.oracle.aipw","smart","forest",NA,NA,NA,NA,NA,NA
"130",100,0.705859151818417,"aipw.w","smart","forest",-0.0363273042007742,0.0289222834577321,0.0867840936970174,0.01861327064764,-0.0144289677986895,0.102297780046323
"131",100,0.367933210244296,"ipw","minimal","forest",NA,NA,NA,NA,NA,NA
"132",100,0.663322433308328,"aipw","minimal","forest",-0.0313983344787001,0.0293419470194563,0.0584532454562509,0.0185060496940677,-0.0146184353753906,0.0926834625604791
"133",100,0.729513776839836,"t-learner","minimal","forest",NA,NA,NA,NA,NA,NA
"134",100,0.619843440802308,"ipw.cross.fit","minimal","forest",NA,NA,NA,NA,NA,NA
"135",100,0.499293440506965,"semi.oracle.aipw","minimal","forest",NA,NA,NA,NA,NA,NA
"136",100,0.658596833432389,"aipw.w","minimal","forest",-0.0355311526153109,0.0299122244989719,0.0527511302274196,0.0181891238015924,-0.0148578571039548,0.088879378133334
"137",100,0.606255374592214,"ipw","extended","forest",NA,NA,NA,NA,NA,NA
"138",100,0.809907061208233,"aipw","extended","forest",-0.0662442309170919,0.000758821418485642,0.132335395652443,-0.0669035523069719,-0.0050196252575767,0.0409285986784988
"139",100,0.853689255917905,"t-learner","extended","forest",NA,NA,NA,NA,NA,NA
"140",100,0.729426818997906,"ipw.cross.fit","extended","forest",NA,NA,NA,NA,NA,NA
"141",100,0.503495283653228,"semi.oracle.aipw","extended","forest",NA,NA,NA,NA,NA,NA
"142",100,0.813501684382656,"aipw.w","extended","forest",-0.0710932119409904,0.000475552833416365,0.129265415271016,-0.0680175225083697,-0.00457952163167623,0.04147341596822
"143",100,0.720044437384363,"aipw","smart","forest",-0.072493986381027,-0.00302650156544492,0.0762483103801498,-0.0687140067078017,-0.00786766757807736,0.00572621556658827
"144",100,0.857412338398346,"t-learner","smart","forest",NA,NA,NA,NA,NA,NA
"145",100,0.44907468050446,"ipw.cross.fit","smart","forest",NA,NA,NA,NA,NA,NA
"146",100,0.496861918348797,"semi.oracle.aipw","smart","forest",NA,NA,NA,NA,NA,NA
"147",100,0.723094768601307,"aipw.w","smart","forest",-0.0690424608886709,-0.00434452769463801,0.0818545307391354,-0.0694577060224868,-0.00670251837417152,0.00603102952750418
"148",100,0.43849360636604,"ipw","minimal","forest",NA,NA,NA,NA,NA,NA
"149",100,0.5976913525261,"aipw","minimal","forest",-0.00509766513965773,-0.00205275956003604,0.0366986200345659,-0.0486116906759244,-0.00709084816948835,0.00867089691315708
"150",100,0.704259507505786,"t-learner","minimal","forest",NA,NA,NA,NA,NA,NA
"151",100,0.506663678778178,"ipw.cross.fit","minimal","forest",NA,NA,NA,NA,NA,NA
"152",100,0.498612479762795,"semi.oracle.aipw","minimal","forest",NA,NA,NA,NA,NA,NA
"153",100,0.590696478998128,"aipw.w","minimal","forest",-0.00519223027055408,-0.00235904314764797,0.0415439802113362,-0.0459791294498176,-0.00664132813820589,-0.000774577140044938
"154",100,0.643913069168437,"ipw","extended","forest",NA,NA,NA,NA,NA,NA
"155",100,0.722968842449788,"aipw","extended","forest",-0.0597187479994763,0.00686297342058079,0.0804922650151222,-0.051124738415685,0.00388327368632955,0.0873795234455512
"156",100,0.833657039189614,"t-learner","extended","forest",NA,NA,NA,NA,NA,NA
"157",100,0.690229197153275,"ipw.cross.fit","extended","forest",NA,NA,NA,NA,NA,NA
"158",100,0.444253567573953,"semi.oracle.aipw","extended","forest",NA,NA,NA,NA,NA,NA
"159",100,0.716774622711387,"aipw.w","extended","forest",-0.0678068256336561,0.00670772005730092,0.0737852695678285,-0.0469153892589309,0.00286884939005086,0.0851832483365765
"160",100,0.596343206100845,"aipw","smart","forest",-0.0648777618069979,-0.00328072867991765,0.0113163722599515,-0.0447532464219859,-0.00245668483226558,0.0476259186570503
"161",100,0.835906268763825,"t-learner","smart","forest",NA,NA,NA,NA,NA,NA
"162",100,0.723853626723137,"ipw.cross.fit","smart","forest",NA,NA,NA,NA,NA,NA
"163",100,0.42776990695486,"semi.oracle.aipw","smart","forest",NA,NA,NA,NA,NA,NA
"164",100,0.595556914466317,"aipw.w","smart","forest",-0.0626147057929341,-0.000133654188842638,0.0150455257360034,-0.0443412054833028,-0.00348486721708053,0.0436666783929564
"165",100,0.676495518434232,"ipw","minimal","forest",NA,NA,NA,NA,NA,NA
"166",100,0.613508930222369,"aipw","minimal","forest",-0.0691562980429034,-0.00121582565748527,0.0138612531388581,-0.0662585785597963,-0.00196725485950662,0.0339085605307605
"167",100,0.742522334122705,"t-learner","minimal","forest",NA,NA,NA,NA,NA,NA
"168",100,0.635712953366275,"ipw.cross.fit","minimal","forest",NA,NA,NA,NA,NA,NA
"169",100,0.430324239950051,"semi.oracle.aipw","minimal","forest",NA,NA,NA,NA,NA,NA
"170",100,0.598698924102266,"aipw.w","minimal","forest",-0.0674617088756071,-0.000757480748369745,0.00775106926177699,-0.0644269888478433,-0.00370989399322971,0.0300192113915953
"171",300,0.536235549296942,"ipw","extended","forest",NA,NA,NA,NA,NA,NA
"172",300,0.597896140842244,"aipw","extended","forest",0.0637066909194089,0.00574079904342375,0.110994461114237,0.0122866657191459,0.0028604008349504,0.0751331886646668
"173",300,0.690891468895784,"t-learner","extended","forest",NA,NA,NA,NA,NA,NA
"174",300,0.632087585768152,"ipw.cross.fit","extended","forest",NA,NA,NA,NA,NA,NA
"175",300,0.487761847701895,"semi.oracle.aipw","extended","forest",NA,NA,NA,NA,NA,NA
"176",300,0.597652243101789,"aipw.w","extended","forest",0.0648337485538159,0.00528001409045587,0.109504118513505,0.0116267656632877,0.00264918311140274,0.0775187937800085
"177",300,0.481965171129324,"aipw","smart","forest",0.0658503636594418,-0.00214372013585042,0.0359843535358177,0.0128638940693775,0.00542877311738172,0.0422493745172736
"178",300,0.689278756724581,"t-learner","smart","forest",NA,NA,NA,NA,NA,NA
"179",300,0.766110099409276,"ipw.cross.fit","smart","forest",NA,NA,NA,NA,NA,NA
"180",300,0.482445700805052,"semi.oracle.aipw","smart","forest",NA,NA,NA,NA,NA,NA
"181",300,0.48409331868609,"aipw.w","smart","forest",0.0649398304879812,-0.00191291957293781,0.038423577211506,0.0114654532904463,0.0049722264574085,0.0398550705450203
"182",300,0.475680571640891,"ipw","minimal","forest",NA,NA,NA,NA,NA,NA
"183",300,0.465210501690026,"aipw","minimal","forest",0.0776555962054416,-0.00451378417980358,0.0339705358447613,0.0120686028341512,0.00635381835661428,0.0399634828845256
"184",300,0.542762804679174,"t-learner","minimal","forest",NA,NA,NA,NA,NA,NA
"185",300,0.745770072744189,"ipw.cross.fit","minimal","forest",NA,NA,NA,NA,NA,NA
"186",300,0.481000682000331,"semi.oracle.aipw","minimal","forest",NA,NA,NA,NA,NA,NA
"187",300,0.47911972070958,"aipw.w","minimal","forest",0.0772711782109718,-0.00117888426898538,0.0464484994804676,0.0120757871971615,0.00566676629254758,0.0383696567901626
"188",300,0.519448384917687,"ipw","extended","forest",NA,NA,NA,NA,NA,NA
"189",300,0.645516326066719,"aipw","extended","forest",0.0354242207706787,-0.00408991780110418,0.119188122526668,0.0220119844496699,0.000432050357037266,0.101644375114827
"190",300,0.717356366937848,"t-learner","extended","forest",NA,NA,NA,NA,NA,NA
"191",300,0.551206182784472,"ipw.cross.fit","extended","forest",NA,NA,NA,NA,NA,NA
"192",300,0.482120033645573,"semi.oracle.aipw","extended","forest",NA,NA,NA,NA,NA,NA
"193",300,0.65097116828796,"aipw.w","extended","forest",0.0321248888344932,-0.00385714796965316,0.116412783573074,0.0195312591286694,0.000381247045243482,0.103912532512818
"194",300,0.580063899499581,"aipw","smart","forest",0.0327293944149366,-0.00362377784612476,0.0770563747035358,0.0209153361560665,0.0022384073565985,0.0722597247669346
"195",300,0.714112539703898,"t-learner","smart","forest",NA,NA,NA,NA,NA,NA
"196",300,0.501353517088083,"ipw.cross.fit","smart","forest",NA,NA,NA,NA,NA,NA
"197",300,0.484392530600113,"semi.oracle.aipw","smart","forest",NA,NA,NA,NA,NA,NA
"198",300,0.582667161722327,"aipw.w","smart","forest",0.0332886244822688,-0.003743886637581,0.0797386638465049,0.0181324713440541,0.00175368138831369,0.0705618978617722
"199",300,0.450648869234911,"ipw","minimal","forest",NA,NA,NA,NA,NA,NA
"200",300,0.474718132223775,"aipw","minimal","forest",0.053235405876362,-0.00377079917323022,0.052639175397403,0.062906077908397,0.00240759738632571,0.0538057413083962
"201",300,0.539266290992973,"t-learner","minimal","forest",NA,NA,NA,NA,NA,NA
"202",300,0.53003235972289,"ipw.cross.fit","minimal","forest",NA,NA,NA,NA,NA,NA
"203",300,0.484414699302735,"semi.oracle.aipw","minimal","forest",NA,NA,NA,NA,NA,NA
"204",300,0.478041743864603,"aipw.w","minimal","forest",0.0485487619642127,-0.00330190798561245,0.0491970521096078,0.0612512671250145,0.0028887295372365,0.0532799982029587
"205",300,0.67820508599992,"ipw","extended","forest",NA,NA,NA,NA,NA,NA
"206",300,0.740921331817672,"aipw","extended","forest",-0.0190498511986468,0.00790314107172868,0.0997897784996382,-0.0141532801830138,-0.0007993606728043,0.0952511999263834
"207",300,0.797988385415578,"t-learner","extended","forest",NA,NA,NA,NA,NA,NA
"208",300,0.739629550876988,"ipw.cross.fit","extended","forest",NA,NA,NA,NA,NA,NA
"209",300,0.512677222009989,"semi.oracle.aipw","extended","forest",NA,NA,NA,NA,NA,NA
"210",300,0.74479401111126,"aipw.w","extended","forest",-0.0216034074956182,0.00794780534326816,0.0999210835309966,-0.0143282285480325,-0.00127518407629531,0.096695228658575
"211",300,0.667093438362165,"aipw","smart","forest",-0.0204377565226076,0.00283640167480013,0.0547501368563133,-0.0145128760681116,-0.00259133556680518,0.0715741611960719
"212",300,0.794965032269448,"t-learner","smart","forest",NA,NA,NA,NA,NA,NA
"213",300,0.656215797827823,"ipw.cross.fit","smart","forest",NA,NA,NA,NA,NA,NA
"214",300,0.50581850771906,"semi.oracle.aipw","smart","forest",NA,NA,NA,NA,NA,NA
"215",300,0.672307553817284,"aipw.w","smart","forest",-0.0206376753635365,0.00285313953978333,0.059565510882325,-0.0130372719694232,-0.00167547015764454,0.0723159846087953
"216",300,0.589800157386725,"ipw","minimal","forest",NA,NA,NA,NA,NA,NA
"217",300,0.622243296710471,"aipw","minimal","forest",-0.0255759549715533,0.0026320035901709,0.0323435155064677,-0.0163583519156757,-0.00212131838740141,0.0418813475029399
"218",300,0.672903121334869,"t-learner","minimal","forest",NA,NA,NA,NA,NA,NA
"219",300,0.651801582543479,"ipw.cross.fit","minimal","forest",NA,NA,NA,NA,NA,NA
"220",300,0.506084126813835,"semi.oracle.aipw","minimal","forest",NA,NA,NA,NA,NA,NA
"221",300,0.624097369787746,"aipw.w","minimal","forest",-0.0260190654599468,0.0025015734239866,0.0315844198485413,-0.0176993347508654,-0.00162200416930783,0.0423415388626482
"222",300,0.499285532233183,"ipw","extended","forest",NA,NA,NA,NA,NA,NA
"223",300,0.7282117742253,"aipw","extended","forest",-0.0413726571827463,-0.00149894110361723,0.0755112739704872,0.0271181257957311,-0.0101065810204285,0.100361083680166
"224",300,0.808473353464359,"t-learner","extended","forest",NA,NA,NA,NA,NA,NA
"225",300,0.610822487420396,"ipw.cross.fit","extended","forest",NA,NA,NA,NA,NA,NA
"226",300,0.538084885187632,"semi.oracle.aipw","extended","forest",NA,NA,NA,NA,NA,NA
"227",300,0.734160827544804,"aipw.w","extended","forest",-0.0414912658894996,-0.00134860588971166,0.080450200256659,0.0288331612645456,-0.0107339444667532,0.103444665707978
"228",300,0.652835501689775,"aipw","smart","forest",-0.0412961294063826,-0.000622532146581316,0.0432964160192113,0.0269683425556893,-0.0062644471866166,0.0524078708413906
"229",300,0.811990093578525,"t-learner","smart","forest",NA,NA,NA,NA,NA,NA
"230",300,0.45905572160269,"ipw.cross.fit","smart","forest",NA,NA,NA,NA,NA,NA
"231",300,0.54280342797848,"semi.oracle.aipw","smart","forest",NA,NA,NA,NA,NA,NA
"232",300,0.655994192925671,"aipw.w","smart","forest",-0.0441412846423749,-0.000537104388859483,0.0407213525244834,0.0291016049580922,-0.00636471915822787,0.0574445769523147
"233",300,0.377632106471941,"ipw","minimal","forest",NA,NA,NA,NA,NA,NA
"234",300,0.546387444034439,"aipw","minimal","forest",-0.00505560374338104,-0.000243101157149807,0.0146402446808274,0.053757906859236,-0.00646054299315698,0.0374627393080954
"235",300,0.61487360107257,"t-learner","minimal","forest",NA,NA,NA,NA,NA,NA
"236",300,0.496517579382364,"ipw.cross.fit","minimal","forest",NA,NA,NA,NA,NA,NA
"237",300,0.542986763161371,"semi.oracle.aipw","minimal","forest",NA,NA,NA,NA,NA,NA
