"","sample.size","estimate","estimator","subset","simulation","independence","nuisance"
"1688","1000",3.7713956790544,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1689","1000",3.24717278734331,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1690","1000",-4.59421482656717,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1691","1000",0.556230797258845,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1692","1000",1.0142972342043,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1693","1000",35.3836845968755,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1694","1000",3.12349652761581,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1695","1000",2.53121868568772,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1696","1000",-6.66390052586967,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1697","1000",-1.83405600416152,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1698","1000",-1.39182862395117,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1699","1000",0.095075761742322,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1700","1000",3.12349652761581,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1701","1000",3.25074871961887,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1702","1000",-5.70502149408869,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1703","1000",-1.86008626791945,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1704","1000",-0.876427852472128,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1705","1000",0.095075761742322,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1706","1000",2.72725163640085,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1707","1000",1.61403924182942,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1708","1000",-5.73642791869266,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1709","1000",-0.871692231367323,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1710","1000",-0.0491641137324765,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1711","1000",66.5048364672785,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1712","1000",3.4684168094731,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1713","1000",7.23644945708472,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1714","1000",-6.41495049559892,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1715","1000",-1.99318113165652,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1716","1000",-1.41724645868379,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1717","1000",4.14272035603736,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1718","1000",3.4684168094731,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1719","1000",3.66035838921282,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1720","1000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1721","1000",-2.03491775093778,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1722","1000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1723","1000",4.14272035603736,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1724","1000",3.21953046806357,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1725","1000",3.53219765550519,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1726","1000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1727","1000",-0.972042890721131,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1728","1000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1729","1000",37.010243945758,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1730","1000",3.08565103945525,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1731","1000",2.16982757614413,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1732","1000",-4.76784151919905,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1733","1000",-1.30469027663075,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1734","1000",-0.875131905429675,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1735","1000",-1.48071142552254,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1736","1000",3.08565103945525,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1737","1000",2.33057156453482,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1738","1000",-5.7432566772847,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1739","1000",-1.32465084848754,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1740","1000",-0.598551645207485,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1741","1000",-1.48071142552254,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1742","1000",3.35630063455972,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1743","1000",2.02138758193187,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1744","1000",-5.87956425249047,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1745","1000",-0.325184647892875,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1746","1000",0.208785371531309,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1747","1000",7.26155978872138,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1748","1000",3.46988434520776,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1749","1000",3.50265894855495,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1750","1000",-5.6210096464375,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1751","1000",-1.30368395058326,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1752","1000",-1.03004901213126,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1753","1000",-5.64656124935286,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1754","1000",3.46988434520776,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1755","1000",3.52237892297213,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1756","1000",-5.97576277559136,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1757","1000",-1.36911479884549,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1758","1000",-0.816317558046358,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1759","1000",-5.64656124935286,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1760","1000",3.13374212777022,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1761","1000",3.07703722663619,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1762","1000",-7.22418412274204,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1763","1000",-0.607436164948407,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1764","1000",-0.286190436397865,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1765","1000",29.1542903070764,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1766","1000",3.12721036390942,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1767","1000",2.86456958480921,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1768","1000",-4.31444774300377,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1769","1000",-1.20662933900276,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1770","1000",-0.630747658672101,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1771","1000",3.79090456278139,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1772","1000",3.12721036390942,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1773","1000",3.24541044750746,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1774","1000",-3.91056791897576,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1775","1000",-1.18240730348992,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1776","1000",-0.050577106333423,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1777","1000",3.79090456278139,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1778","1000",3.6730563567012,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1779","1000",3.47340846299762,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1780","1000",-3.62169716648502,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1781","1000",-0.195226053020811,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1782","1000",0.543698243800675,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1783","1000",22.550180210445,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1784","1000",3.51846404248392,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1785","1000",3.35881686685443,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1786","1000",-3.80387851578717,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1787","1000",-1.16083384280206,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1788","1000",-0.709274619926572,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1789","1000",5.97964384279512,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1790","1000",3.51846404248392,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1791","1000",3.71078200403118,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1792","1000",-3.25889220055518,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1793","1000",-1.13180966793411,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1794","1000",-0.114219163893268,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1795","1000",5.97964384279512,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1796","1000",2.63858522820867,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1797","1000",4.43855902154653,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1798","1000",-3.75330675660329,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1799","1000",-0.322448450481129,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1800","1000",0.367499469257902,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1801","3000",30.1627479048657,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1802","3000",3.04707970210016,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1803","3000",3.0661288542553,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1804","3000",-4.78521999558821,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1805","3000",-0.792285530639877,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1806","3000",-0.081568304499545,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1807","3000",10.7369446845831,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1808","3000",3.04707970210016,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1809","3000",3.33566957237501,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1810","3000",0.0981126254735848,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1811","3000",-0.796607321223167,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1812","3000",1.22683634324395,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1813","3000",10.7369446845831,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1814","3000",3.42769407680954,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1815","3000",4.15714911539178,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1816","3000",-0.362199102942182,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1817","3000",0.565965405703405,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1818","3000",1.92641868794932,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1819","3000",19.0019163215622,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1820","3000",3.35792652097511,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1821","3000",2.95352264153802,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1822","3000",-7.11973484587076,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1823","3000",-1.09224667975997,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1824","3000",-0.354611042950649,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1825","3000",8.69796062860091,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1826","3000",3.35792652097511,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1827","3000",3.24578705459253,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1828","3000",-1.42827968454998,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1829","3000",-1.09547967233084,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1830","3000",1.14775294007437,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1831","3000",8.69796062860091,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1832","3000",4.05270613058176,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1833","3000",4.70473235234292,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1834","3000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1835","3000",0.711040093396647,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1836","3000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1837","3000",19.8513443501305,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1838","3000",3.0696172757145,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1839","3000",3.19181993995251,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1840","3000",-6.42809463409316,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1841","3000",-1.52149636220734,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1842","3000",-0.927245808077868,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1843","3000",7.47580333819046,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1844","3000",3.0696172757145,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1845","3000",3.08116174058622,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1846","3000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1847","3000",-1.52613184943752,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1848","3000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1849","3000",7.47580333819046,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1850","3000",2.19487131325491,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1851","3000",2.1292273887528,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1852","3000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1853","3000",-0.32292646581341,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1854","3000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1855","3000",3.57905413612964,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1856","3000",3.02850562468245,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1857","3000",2.72120447648291,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1858","3000",-6.72761506622682,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1859","3000",-1.40434369875644,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1860","3000",-0.743503011311366,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1861","3000",1.7639887987217,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1862","3000",3.02850562468245,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1863","3000",2.80701100781047,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1864","3000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1865","3000",-1.36737743995818,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1866","3000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1867","3000",1.7639887987217,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1868","3000",2.2945784460243,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1869","3000",2.40140672485623,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1870","3000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1871","3000",-0.268792936280764,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1872","3000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1873","3000",6.22188976817784,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1874","3000",2.92277688413058,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1875","3000",2.83405032368319,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1876","3000",-5.40207908705415,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1877","3000",-1.01078014357125,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1878","3000",-0.362113950583965,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1879","3000",4.17958061065417,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1880","3000",2.92277688413058,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1881","3000",3.0086415770558,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1882","3000",-3.32589505898473,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1883","3000",-1.01663368615745,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1884","3000",0.337108918633679,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1885","3000",4.17958061065417,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1886","3000",3.2306046410993,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1887","3000",3.14055743701397,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1888","3000",-3.09152138579987,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1889","3000",0.178513241700667,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1890","3000",1.1828027254741,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1891","3000",8.88466684673795,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1892","3000",3.04906650380624,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1893","3000",2.93927681330845,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1894","3000",-6.67153931823456,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1895","3000",-1.30077246790797,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1896","3000",-0.689150736787493,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1897","3000",-2.68573032013792,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1898","3000",3.04906650380624,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1899","3000",3.15433714103967,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1900","3000",-6.08854316550185,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1901","3000",-1.31441085735045,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1902","3000",-0.177629703531482,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1903","3000",-2.68573032013792,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1904","3000",3.03146746834033,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1905","3000",2.77375533276552,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1906","3000",-6.12341842737881,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1907","3000",0.015094172546732,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1908","3000",0.75046528909335,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1909","3000",2.98919244127607,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1910","3000",3.21164493036135,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1911","3000",3.18087698681925,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1912","3000",-7.85011682601931,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1913","3000",-1.29773139180332,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1914","3000",-0.630445513797374,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1915","3000",-1.23520050842327,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1916","3000",3.21164493036135,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1917","3000",3.128957014229,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1918","3000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1919","3000",-1.25774738252426,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1920","3000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1921","3000",-1.23520050842327,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1922","3000",3.37076689316469,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1923","3000",3.29658927889984,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1924","3000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1925","3000",-0.0214884361980765,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1926","3000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1927","3000",9.07720511610043,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1928","3000",2.92703573444109,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1929","3000",2.42343607599886,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1930","3000",-7.26763750993408,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1931","3000",-1.63253582600021,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1932","3000",-1.12835480454219,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1933","3000",2.31472418067,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1934","3000",2.92703573444109,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1935","3000",2.58180939323148,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1936","3000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1937","3000",-1.60228463347378,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1938","3000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1939","3000",2.31472418067,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1940","3000",2.91623437593768,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1941","3000",1.99888461764983,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1942","3000",-6.38159669001626,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1943","3000",-0.473934700873617,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1944","3000",0.0827997378947441,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1945","3000",11.1697442902512,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1946","3000",3.17910246595944,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1947","3000",3.04976355595259,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1948","3000",-6.43924739698437,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1949","3000",-1.37048387946007,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1950","3000",-0.697169006567273,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1951","3000",3.06580895384935,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1952","3000",3.17910246595944,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1953","3000",3.02066072626498,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1954","3000",NA,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1955","3000",-1.35951847637403,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1956","3000",NA,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1957","3000",3.06580895384935,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1958","3000",3.10721329785198,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1959","3000",4.08652678431557,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1960","3000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1961","3000",-0.106642082745466,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1962","3000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1963","3000",15.6930885462782,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1964","3000",2.76441811915161,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1965","3000",3.05913274510242,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1966","3000",-6.5482029582985,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1967","3000",-0.830272253127934,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1968","3000",-0.13284358340703,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1969","3000",5.75493443758994,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1970","3000",2.76441811915161,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1971","3000",2.75451632042704,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1972","3000",-4.86088901291526,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1973","3000",-0.840226147306758,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1974","3000",0.465532022237089,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1975","3000",5.75493443758994,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1976","3000",3.52157354202641,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1977","3000",2.01564281905623,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1978","3000",NA,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1979","3000",0.629625854797446,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1980","3000",NA,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1981","3000",2.99408658489338,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"1982","3000",2.76997825347441,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"1983","3000",2.96717461090149,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"1984","3000",-5.86959099368712,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"1985","3000",-0.899780755121032,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"1986","3000",-0.320738109610686,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"1987","3000",2.99857699761135,"ipw","smart","linear.constant.cate",TRUE,"linear"
"1988","3000",2.76997825347441,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"1989","3000",2.95117679197941,"aipw","smart","linear.constant.cate",TRUE,"linear"
"1990","3000",-3.46312189231456,"ipw","smart","linear.constant.cate",TRUE,"forest"
"1991","3000",-0.911412626273709,"t-learner","smart","linear.constant.cate",TRUE,"forest"
"1992","3000",0.371740096540406,"aipw","smart","linear.constant.cate",TRUE,"forest"
"1993","3000",2.99857699761135,"ipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1994","3000",3.28536850231565,"t-learner","minimal.set","linear.constant.cate",TRUE,"linear"
"1995","3000",4.24053591725352,"aipw","minimal.set","linear.constant.cate",TRUE,"linear"
"1996","3000",-3.23110780885583,"ipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1997","3000",0.538249824507773,"t-learner","minimal.set","linear.constant.cate",TRUE,"forest"
"1998","3000",1.46451471726334,"aipw","minimal.set","linear.constant.cate",TRUE,"forest"
"1999","3000",11.4801310100344,"ipw","outcome","linear.constant.cate",TRUE,"linear"
"2000","3000",2.89794126450455,"t-learner","outcome","linear.constant.cate",TRUE,"linear"
"2001","3000",2.65007720399213,"aipw","outcome","linear.constant.cate",TRUE,"linear"
"2002","3000",-5.6846285866905,"ipw","outcome","linear.constant.cate",TRUE,"forest"
"2003","3000",-1.29980944330551,"t-learner","outcome","linear.constant.cate",TRUE,"forest"
"2004","3000",-0.540363476745916,"aipw","outcome","linear.constant.cate",TRUE,"forest"
"2005","3000",1.86969610882862,"ipw","smart","linear.constant.cate",TRUE,"linear"
"2006","3000",2.89794126450455,"t-learner","smart","linear.constant.cate",TRUE,"linear"
"2007","3000",2.70232783660624,"aipw","smart","linear.constant.cate",TRUE,"linear"
